43.73960741439897,30.09897369247337,1.7776834384178932
10.839494715068124,20.149571943399852,1.7943694573182554
6.587828320126057,26.66329895057738,1.7764686212325702
10.200175135723846,16.5468310000972,1.8086419524421131
12.18940357983422,28.147180855916623,1.7743724368842522
9.625389569259386,22.38483516777617,1.7891013237751252
-1.9619353210208594,26.471819191868473,6.065202039755098
7.273282956670307,11.680327630026984,6.299341382170466
34.549215810278675,29.89918227350909,6.319253375015274
15.149185777516246,18.975376627675637,6.305734278351408
40.097858490504656,30.70808639156119,6.316827621234134
5.365571053398041,17.110061345337815,6.315065962637396
32.98298661993927,28.376115298464264,10.72691559543105
32.1069140839706,29.736332910669546,10.728528168098432
34.488398434854716,29.086570625398526,10.741057646969043
19.769108873882168,28.334933490898248,10.724892626865161
14.08497275360205,24.286816265614608,10.718712542784209
18.25611297271393,24.405549874237217,10.710858649883528
